objęte	objąć	objęte	ppas:sg:nom:f:perf:aff	1	NCOMPOS	NON-SGJP	CW	ERR
obowiązuja	obowiązywać	obowiązują	praet:pl:f:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
obrażliwych	obraźliwy	obraźliwych	adj:pl:gen:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
oczekiwa	oczekiwanie	oczekiwań	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	CW	ERR
Oczywiscie	oczywiście	Oczywiście	qub	1	NCOMPOS	NON-SGJP	CW	ERR
˝oczywiste˝	oczywiste	adj:sg:nom:n:pos	˝|oczywiste|˝	˝|oczywisty|˝	interp|adj:sg:nom:n:pos|interp	1	NCOMPOS	NON-SGJP	CW	TAGE
odbywał	odbywać	odbywało	praet:sg:n:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
odddziału	oddział	oddziału	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	CW	ERR
oddziaływuje	oddziaływać	oddziałuje	fin:sg:ter:imperf	1	COMPOS	NON-SGJP	CW	ERR
ode	odewać	odezwie	fin:sg:ter:perf	1	NCOMPOS	NON-SGJP	CW	ERR-TAGE
od	odezwać	odzywa	fin:sg:ter:perf	1	NCOMPOS	NON-SGJP	CW	ERR
od	odpowiedź	odpowiedzi	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
odpowiadniej	odpowiedni	odpowiedniej	adj:sg:gen:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
odpowia	odpowiedź	odpowiedzi	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
odpowiedznio	odpowiednio	odpowiednio	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
odpowioedzi	odpowiedź	odpowiedzi	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
odrazu	odrazu	adv	od|razu	od|raz	prep:gen:nwok|subst:sg:gen:m3	2	NCOMPOS	NON-SGJP	CW	ERR
odrónieniu	odróżnienie	odróżnieniu	subst:sg:loc:n	1	NCOMPOS	NON-SGJP	CW	ERR
-odsłania	odsłaniać	fin:sg:ter:imperf	-|odsłania	-|odsłaniać	interp|fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
odstraszasz	odstraszacz	odstraszacz	subst:sg:nom:m3	1	NCOMPOS	NON-SGJP	CW	ERR
odsylam	odsyłać	odsyłam	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Odyssa	Odys	Odysa	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	ERR
off-owych	offowy	offowych	adj:pl:gen:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
oficialnej	oficjalny	oficjalnej	adj:sg:gen:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
ogladałem	oglądać	oglądałem	praet:sg:m1:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
oglądanie	oglądać	oglądania	ger:sg:gen:n:imperf:aff	1	NCOMPOS	NON-SGJP	CW	ERR
ogole	ogół	ogóle	subst:sg:loc:m3	1	COMPOS	NON-SGJP	CW	ERR
ogolnie	ogólnie	ogólnie	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
okażę	okazać	okaże	fin:sg:ter:perf	1	NCOMPOS	NON-SGJP	CW	ERR
ok	OK	OK	adv	1	NCOMPOS	NON-SGJP	CW	CERR
ok	ok	OK	adv:pos	1	NCOMPOS	NON-SGJP	CW	CERR
okreslenie	określenie	określenie	subst:sg:nom:n	1	NCOMPOS	NON-SGJP	CW	ERR
okropneee	okropny	okropne	adj:pl:nom:m3:pos	1	NCOMPOS	NON-SGJP	CW	DERR
ONR'em	ONR	ONR-em	subst:sg:inst:m3	1	NCOMPOS	NON-SGJP	COMPD	CERR
o	oblepić	oblepiony	ppas:sg:nom:m1:perf:aff	3	NCOMPOS	NON-SGJP	CW	ERR
o	ogół	ogóle	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
oo	o	o	interj	1	NCOMPOS	NON-SGJP	CW	DERR
oooo	o	o	interj	1	NCOMPOS	NON-SGJP	CW	DERR
Oooooo	o	o	interj	1	NCOMPOS	NON-SGJP	CW	DERR
o	opylać	opyla	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
opiekunke	opiekunka	opiekunkę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
opier...	opierdolić	opierdolił	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	DERR
O-Polskich	opolski	O-Polskich	adj:pl:gen:m3:pos	1	NCOMPOS	NON-SGJP	PN	DERR
op.....	opieprzyć	opieprzył	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	DERR
Opowiadal	opowiadać	Opowiadał	praet:sg:m1:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
oprucz	oprócz	oprócz	prep:gen	1	NCOMPOS	NON-SGJP	CW	ERR
opy	opylać	opyla	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
orginalny	oryginalny	oryginalny	adj:sg:acc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
Orlinski	Orliński	Orliński	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	PN	ERR
or	or	oj	interj	1	NCOMPOS	NON-SGJP	CW	ERR
osiągnie my	osiągnąć	osiągniemy	fin:pl:pri:perf	1	NCOMPOS	NON-SGJP	CW	ERR
Ostanio	ostatnio	Ostatnio	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
ośmio	ośmioletni	ośmio-	adj:sg:acc:m2:pos	1	NCOMPOS	NON-SGJP	CW	ERR
otwieeeraj	otwierać	otwieraj	impt:sg:sec:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
otworzyś	otworzyć	otworzyć	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
otwożyły	otworzyć	otworzyły	praet:pl:n:perf	1	NCOMPOS	NON-SGJP	CW	ERR
ozdrow	ozdrowieje	ozdrowieje	fin:sg:ter:perf	1	NCOMPOS	NON-SGJP	CW	ERR
o jej	ojej	ojej	interj	1	NCOMPOS	NON-SGJP	CW	ERR
o znacza	oznaczać	oznacza	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Órzytkownik	użytkownik	Użytkownik	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	CW	DERR
paaam	pam	pam	interj	1	NCOMPOS	NON-SGJP	CW	DERR
palim	palić	palimy	fin:pl:pri:imperf	1	NCOMPOS	NON-SGJP	CW	CERR
Pałęczkę	pałeczka	Pałeczkę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
pamientam	pamiętać	pamiętam	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
panow	pan	panów	subst:pl:gen:m1	1	NCOMPOS	NON-SGJP	CW	ERR
pa	pan	panowie	subst:pl:nom:m1	1	NCOMPOS	NON-SGJP	CW	ERR
pa	pas	pas	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	CW	ERR
pa	patrzeć	patrz	impt:sg:sec:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Papiez	papież	Papież	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	CW	ERR
Pardakoksalnie	paradoksalnie	paradoksalnie	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
pare	parę	parę	num:pl:acc:m3:rec	1	NCOMPOS	NON-SGJP	CW	ERR
part	partyjny	partyjna	adj:sg:acc:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
pasus	pasus	passus	subst:sg:nom:m3	1	COMPOS	NON-SGJP	CW	ERR-TAGE
patriotyźmie	patriotyzm	patriotyzmie	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
patrze	patrzeć	patrzę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
pelne	pełny	pełne	adj:pl:nom:m2:pos	1	NCOMPOS	NON-SGJP	CW	ERR
pempek	pępek	pępek	subst:sg:acc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
pe	pewien	pewien	adj:sg:nom:m3:pos	3	NCOMPOS	NON-SGJP	CW	ERR
pewnien	pewny	pewien	adjc	1	NCOMPOS	NON-SGJP	CW	ERR
pewni e	pewnie	pewnie	qub	1	NCOMPOS	NON-SGJP	CW	ERR
pępęk	pępek	pępek	subst:sg:acc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
phóbowałam	próbować	praet:sg:f:imperf:agl	próbowała|m próbować|być	praet:sg:f:imperf:agl|aglt:sg:pri:imperf:nwok	1	NCOMPOS	NON-SGJP	CW	TERR
pice	pizza	pizzę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
piceri	pizzeria	pizzerii	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
PIdhoreckich	Podhorecki	Podhoreckich	subst:pl:acc:m1	1	NCOMPOS	NON-SGJP	PN	ERR
pieć	pięć	pięć	num:sg:nom:f:rec	1	NCOMPOS	NON-SGJP	CW	ERR
pieniedzy	pieniądz	pieniędzy	subst:pl:gen:m3	1	NCOMPOS	NON-SGJP	CW	ERR
pie	pielęgnica	pielęgnice	subst:pl:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
Pierwsza	pierwszy	Pierwszy	adj:sg:nom:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
pierwsze	pierwszy	pierwszych	adj:sg:gen:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
pierwszy	pierwszy	pierwszym	adj:sg:loc:m3:pos	1	COMPOS-ndm	NON-SGJP	CW	ERR
pietnaście	pietnaście	piętnaście	num:pl:acc:f:rec	1	NCOMPOS	NON-SGJP	CW	ERR
pięćdziesięcioleci	pięćdziesięcioletni	pięćdziesięcioletni	adj:sg:nom:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR
piętnaści	piętnaście	piętnaście	num:pl:acc:f:rec	1	NCOMPOS	NON-SGJP	CW	ERR
pioświęcić	poświęcić	poświęcić	inf:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
PISAC	pisać	PISAĆ	inf:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
pisze	pisać	piszę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
piszę	pisać	pisze	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Pita	Pitt	Pitta	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	ERR
planowani	planować	planowania	ger:sg:gen:n:imperf:aff	1	NCOMPOS	NON-SGJP	CW	ERR
planuje	planować	planuję	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
plawda	prawda	prawda	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	DERR
plemnikobujczy	plemnikobójczy	plemnikobójczy	adj:sg:acc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
pluskawami	pluskawa	pluskwami	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	CW	ERR-TAGE
Płonke	Płonka	Płonkę	subst:sg:acc:m1	1	NCOMPOS	NON-SGJP	PN	ERR
płótki	płotek	płotki	subst:pl:acc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
podnosza	podnosić	podnoszą	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
podobne	podobny	podobnej	adj:pl:dat:n:pos	4	NCOMPOS	NON-SGJP	CW	ERR
podo	podobać	podobał	praet:sg:m3:perf	1	NCOMPOS	NON-SGJP	CW	ERR
pod	podobnie	podobnie	adv:pos	2	NCOMPOS	NON-SGJP	CW	ERR
podpsiując	podpisywać	podpisując	pcon:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
podsuneły	podsunąć	podsunęły	praet:pl:f:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
podziękowac	podziękować	podziękować	imps:perf	1	NCOMPOS	NON-SGJP	CW	ERR
Pogaaaniaaaj	poganiać	Poganiaj	impt:sg:sec:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
pogadzć	pogadać	pogadać	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
Pogonii	Pogoń	Pogoni	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	PN	ERR
pojecia	pojęcie	pojęcia	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	CW	ERR
pojecie	pojęcie	pojęcie	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	CW	ERR
pokaza	pokazać	pokazać	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
pokaże	pokazać	pokażę	fin:sg:pri:perf	1	NCOMPOS	NON-SGJP	CW	ERR
Polcomtelu	Polkomtel	Polkomtelu	subst:sg:gen:m3	2	NCOMPOS	NON-SGJP	PN	ERR
polecampolecampolecam	polecać	polecam	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
polemike	polemika	polemikę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
pole	pole	pola	subst:sg:gen:n	1	COMPOS	NON-SGJP	CW	ERR
pomarańcz	pomarańczowy	pomarańczowy	adj:sg:nom:m3:pos	1	NCOMPOS	NON-SGJP	CW	CERR
pomóć	pomóc	pomóc	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
Pompei	Pompeje	Pompejów	subst:pl:gen:f	1	NCOMPOS	NON-SGJP	PN	ERR
pomy	pomyśleć	pomyśleć	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
pomysleć	pomyśleć	pomyśleć	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
pontifexa	pontifex	pontifeksa	subst:sg:nom:m2	1	NCOMPOS	NON-SGJP	NEOL	ERR
po	poczytać	poczytam	fin:pl:pri:perf	1	NCOMPOS	NON-SGJP	CW	ERR
po	podać	podana	ppas:pl:nom:f:perf:aff	2	NCOMPOS	NON-SGJP	CW	ERR
po	podnieść	podniosła	praet:sg:f:perf	1	NCOMPOS	NON-SGJP	CW	ERR
po	pod	pod	prep:acc	1	NCOMPOS	NON-SGJP	CW	ERR
po	pod	pod	prep:acc:nwok	1	NCOMPOS	NON-SGJP	CW	ERR
po	podział	podziału	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	CW	ERR
po	pogrzebać	pogrzebać	inf:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
po	pokazać	pokazał	praet:sg:m1:perf	2	NCOMPOS	NON-SGJP	CW	ERR
po	polemika	polemiki	subst:sg:gen:f	2	NCOMPOS	NON-SGJP	CW	ERR
po	pompować	pompowaną	ppas:pl:acc:f:imperf:aff	1	NCOMPOS	NON-SGJP	CW	ERR
po	porodówka	porodówkach	subst:pl:loc:f	1	NCOMPOS	NON-SGJP	CW	ERR
po	potrzeba	potrzeby	subst:pl:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
poprażające	porażający	porażające	adj:pl:nom:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
poprostu	poprostu	qub	po|prostu	po|prostu	adjp|prep:acc	1	NCOMPOS	NON-SGJP	CW	ERR-TAGE
poprzebie	poprzebierać	poprzebierał	praet:pl:m1:perf	1	NCOMPOS	NON-SGJP	CW	ERR
Poptonowa	Poptomow	Poptomowa	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	PN	ERR
Porianna	Pollyanna	Pollyanna	subst:sg:nom:f	2	NCOMPOS	NON-SGJP	PN	ERR
portfelu	portfel	portfela	subst:sg:gen:m3	1	COMPOS	NON-SGJP	CW	ERR
porzebny	potrzebny	potrzebne	adj:sg:nom:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
poscie	post	poście	subst:sg:loc:m3	1	COMPOS	NON-SGJP	NEOL	ERR
Poszł	pójść	Poszedł	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	ERR
potarfia	potrafić	potrafią	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
potencjani	potencjalny	potencjalni	adj:pl:nom:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR
potrzebuje	potrzebować	potrzebuję	fin:sg:pri:imperf	2	NCOMPOS	NON-SGJP	CW	ERR
powia	powiadomić	powiadomił	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	ERR
powiedź	powiedzieć	powiedz	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
powie	powiedzieć	powiedzmy	impt:pl:pri:perf	1	NCOMPOS	NON-SGJP	CW	ERR
powierzchowne	powierzchownie	powierzchownie	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
powinen	powinien	powinien	winien:sg:m1:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
powłanczane	powłączać	powłączane	ppas:pl:acc:m3:perf:aff	1	NCOMPOS	NON-SGJP	CW	ERR
pownien	powinien	powinien	winien:sg:m3:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
powtóre	powtóre	adv	po|wtóre	po|wtóry	prep:acc|adj:sg:acc:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR-TAGE
Pozatym	pozatym	qub	Poza|tym	poza|to	prep:inst|subst:sg:inst:n	1	NCOMPOS	NON-SGJP	CW	ERR-TAGE
Pozdroofka	pozdrówka	Pozdrówka	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	NEOL	DERR
pozostalych	pozostały	pozostałych	adj:pl:loc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
pozwlisz	pozwolić	pozwolisz	fin:sg:sec:perf	1	NCOMPOS	NON-SGJP	CW	ERR
poźniejszego	późny	późniejszego	adj:sg:gen:n:com	1	NCOMPOS	NON-SGJP	CW	ERR
po za	poza	poza	prep:inst	1	NCOMPOS	NON-SGJP	CW	ERR
półębkiem	półgębkiem	półgębkiem	adv	1	NCOMPOS	NON-SGJP	CW	ERR
półtora roczne	półtoraroczny	półtoraroczne	adj:sg:acc:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR
późnej	późno	później	adv:com	1	NCOMPOS	NON-SGJP	CW	ERR
późni	później	później	adv:com	1	NCOMPOS	NON-SGJP	CW	ERR
p	pierdolić	pierdolą	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
p	półtora	półtora	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	CW	ERR
PPTiT	PPTiP	PPTiP	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	ACRO	ERR
prace	praca	pracę	subst:sg:acc:f	2	NCOMPOS	NON-SGJP	CW	ERR
pracujacy	pracować	pracujący	pact:pl:nom:m1:imperf:aff	1	NCOMPOS	NON-SGJP	CW	ERR
pracuje	pracować	pracuję	fin:sg:pri:imperf	2	NCOMPOS	NON-SGJP	CW	ERR
pra	praca	pracy	subst:sg:gen:f	2	NCOMPOS	NON-SGJP	CW	ERR
pra	prawo	prawo	adv:pos	1	NCOMPOS	NON-SGJP	CW	ERR
Prase	prasa	Prasę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	PN	ERR
prasuje	prasować	prasuję	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
precendensowego	precedensowy	precedensowego	adj:sg:gen:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR
Pret-a-Porte	prêt-à-porter	Prêt-à-Porter	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	PN	ERR
prezentacje	prezentacja	prezentację	subst:sg:acc:f	2	NCOMPOS	NON-SGJP	CW	ERR
Prezyden	prezydent	Prezydent	subst:sg:nom:m1	1	NCOMPOS	NON-SGJP	CW	ERR
PRLowski	PRL-owski	PRL-owski	adj:sg:acc:m3:pos	1	NCOMPOS	NON-SGJP	CW	ERR
proooszę	prosić	proszę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
proponuje	proponować	proponuję	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Proponuje	proponować	Proponuję	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
proponu	propan	propanu	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	CW	ERR
Proszszszę	prosić	Proszę	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	DERR
prośbe	prośba	prośbę	subst:sg:acc:f	1	NCOMPOS	NON-SGJP	CW	ERR
protest	protest	protestach	subst:pl:loc:m3	1	COMPOS-ndm	NON-SGJP	CW	ERR
pro po	propos	propos	qub	1	NCOMPOS	NON-SGJP	CW	ERR
pró­szył	prószyć	prószył	praet:sg:m3:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
pryjąć	przyjąć	przyjąć	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
prywatość	prywatość	prywatność	subst:sg:acc:f	1	COMPOS	NON-SGJP	CW	ERR-TAGE
prywatych	prywatny	prywatnych	adj:pl:gen:m1:pos	1	NCOMPOS	NON-SGJP	CW	ERR
przebrne	przebrnąć	przebrnę	fin:sg:pri:perf	1	NCOMPOS	NON-SGJP	CW	ERR
przeciew	przeciw	przeciw	prep:dat	1	NCOMPOS	NON-SGJP	CW	ERR
Przeciez	przecież	Przecież	qub	2	NCOMPOS	NON-SGJP	CW	ERR
przeciw	przeciwny	przeciwnie	adjp	1	NCOMPOS	NON-SGJP	CW	ERR
przecztała	przeczytać	przeczytała	praet:sg:f:perf	1	NCOMPOS	NON-SGJP	CW	ERR
przeczytala	przeczytać	przeczytała	praet:sg:f:perf	1	NCOMPOS	NON-SGJP	CW	ERR
˝Przedsiębiorczość	przedsiębiorczość	subst:sg:nom:f	˝|Przedsiębiorczość	˝|przedsiębiorczość	interp|subst:sg:nom:f	1	NCOMPOS	NON-SGJP	PN	ERR
przedsiębiorów	przedsiębiorca	przedsiębiorców	subst:pl:acc:m1	1	NCOMPOS	NON-SGJP	CW	ERR
przedzialu	przedział	przedziału	subst:sg:gen:m3	2	NCOMPOS	NON-SGJP	CW	ERR
przekazań	przykazanie	przykazań	subst:pl:gen:n	1	NCOMPOS	NON-SGJP	CW	ERR
przekonywująco	przekonywująco	przekonująco	adv:pos	1	COMPOS	NON-SGJP	CW	ERR-TAGE
przekonywujących	przekonywać	przekonujących	pact:pl:gen:m3:imperf:aff	2	COMPOS	NON-SGJP	CW	ERR
przenosnie	przenośnia	przenośnie	subst:pl:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
prze	przelecieć	przelecę	fin:sg:pri:perf	1	NCOMPOS	NON-SGJP	CW	ERR
prze	przepastny	przepastne	adj:sg:nom:n:pos	1	NCOMPOS	NON-SGJP	CW	ERR
prze	przepraszać	przepraszam	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
prze	przez	przez	prep:acc:nwok	2	NCOMPOS	NON-SGJP	CW	ERR
przeslac	przesłać	przesłać	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
przezycie	przeżycie	przeżycie	subst:sg:acc:n	1	NCOMPOS	NON-SGJP	CW	ERR
przyczyna	przyczyna	przyczyną	subst:sg:inst:f	1	COMPOS-ndm	NON-SGJP	CW	ERR
przygotowal	przygotować	przygotował	praet:sg:m3:perf	1	NCOMPOS	NON-SGJP	CW	ERR
Przyjał	przyjąć	Przyjął	praet:sg:m1:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
przyjemnoscią	przyjemność	przyjemnością	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	CW	ERR
przykladach	przykład	przykładach	subst:pl:loc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
przykłądzie	przykład	przykładzie	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
przynależnośc	przynależność	przynależność	subst:sg:nom:f	1	NCOMPOS	NON-SGJP	CW	ERR
przypowiescią	przypowieść	przypowieścią	subst:sg:inst:f	1	NCOMPOS	NON-SGJP	CW	ERR
przy	przychodzić	przychodzi	fin:sg:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
przysłac	przysłać	przysłać	inf:perf	1	NCOMPOS	NON-SGJP	CW	ERR
przystan	przystanek	przystanku	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
przyszł	przyjść	przyszedł	praet:sg:m1:perf	1	NCOMPOS	NON-SGJP	CW	ERR
przytoczony	przytoczyć	przytoczona	ppas:sg:nom:f:perf:aff	1	NCOMPOS	NON-SGJP	CW	ERR
przyzwoitosci	przyzwoitość	przyzwoitości	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
pseudo	pseudo	pseudo	qub	6	NCOMPOS	NON-SGJP	CW	TERR
PSLe	PSL	PSL-e	subst:pl:nom:n	1	NCOMPOS	NON-SGJP	ACRO	ERR
psychoczną	psychiczny	psychiczną	adj:sg:acc:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
publicysta	publicysta	publicystą	subst:sg:inst:m1	1	COMPOS-ndm	NON-SGJP	CW	ERR
pukaaają	pukać	pukają	fin:pl:ter:imperf	2	NCOMPOS	NON-SGJP	CW	DERR
pułaska	puławski	puławska	adj:sg:nom:f:pos	2	NCOMPOS	NON-SGJP	CW	ERR
pzrestępstwem	przestępstwo	przestępstwem	subst:sg:inst:n	1	NCOMPOS	NON-SGJP	CW	ERR
P. R.	PR	PR	subst:sg:gen:n	1	NCOMPOS	NON-SGJP	SYMB	ERR
Qrczę	kurczę	Kurczę	subst:sg:nom:n	1	NCOMPOS	NON-SGJP	CW	DERR
Qrde	kurde	Kurde	interj	1	NCOMPOS	NON-SGJP	CW	DERR
Quartet	Quarter	Quarter	subst:sg:nom:m3	1	NCOMPOS	NON-SGJP	PN	ERR
racej	raczej	raczej	qub	1	NCOMPOS	NON-SGJP	CW	ERR
racje	racja	rację	subst:sg:acc:f	2	NCOMPOS	NON-SGJP	CW	ERR
Radzanowie	Rdzanów	Rdzanowie	subst:sg:loc:m3	1	NCOMPOS	NON-SGJP	PN	ERR
ra	raz	raz	subst:sg:acc:m3	1	NCOMPOS	NON-SGJP	CW	ERR
Rasyjskiegó	rosyjski	Rosyjskiego	adj:sg:gen:m3:pos	1	NCOMPOS	NON-SGJP	PN	ERR
raz	raz	razu	subst:sg:gen:m3	1	COMPOS-ndm	NON-SGJP	CW	ERR
Reader'a	Reader	Readera	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	COMPD	CERR
reaguje	reagować	reaguję	fin:sg:pri:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
redem ptorystów	redemptorysta	redemptorystów	subst:pl:gen:m1	1	NCOMPOS	NON-SGJP	CW	ERR
reg	regionalny	regionalnej	adj:sg:gen:f:pos	1	NCOMPOS	NON-SGJP	CW	ERR
regulujo	regulować	regulują	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
reki	ręka	ręki	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
re	referendum	referendum	subst:sg:nom:n	1	NCOMPOS	NON-SGJP	CW	ERR
rezygnecji	rezygnacja	rezygnacji	subst:sg:gen:f	1	NCOMPOS	NON-SGJP	CW	ERR
reżyser ują	reżyserować	reżyserują	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
Ricoeur'a	Ricoeur	Ricoeur	subst:sg:gen:m1	1	NCOMPOS	NON-SGJP	COMPD	CERR
Rider	Raider	Raider	subst:sg:nom:m2	1	NCOMPOS	NON-SGJP	PN	ERR
robia	robić	robią	fin:pl:ter:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
robic	robić	robić	inf:imperf	1	NCOMPOS	NON-SGJP	CW	ERR
-rocka	rock	rocka	subst:sg:gen:m3	1	NCOMPOS	NON-SGJP	CW	ERR
rock'u	rock	rocku	subst:sg:gen:m2	1	NCOMPOS	NON-SGJP	COMPD	ERR
